"Site","Year","QuadID","Species","Cover","Treatment","Seeding07","Seeding06","SEED","Growth Habit","Duration","US Nativity","Seeded"
"Pigeon",2009,"PB-5-1","Fragaria virginiana",30.00,"R","NS","SD","2006","Forb","Perennial","Native",
"Pigeon",2009,"PB-5-1","Galium divaricatum",0.30,"R","NS","SD","2006","Forb","Annual","Exotic",
"Pigeon",2009,"PB-5-1","Holcus lanatus",0.30,"R","NS","SD","2006","Graminoid","Perennial","Exotic",
"Pigeon",2009,"PB-5-1","Hypericum perforatum",0.20,"R","NS","SD","2006","Forb","Perennial","Exotic",
"Pigeon",2009,"PB-5-1","Leucanthemum vulgare",2.00,"R","NS","SD","2006","Forb","Perennial","Exotic",
"Pigeon",2009,"PB-5-1","Lichen",0.00,"R","NS","SD","2006","Substrate",,,
"Pigeon",2009,"PB-5-1","Litter",70.00,"R","NS","SD","2006","Substrate",,,
"Pigeon",2009,"PB-5-1","Lomatium utriculatum",0.30,"R","NS","SD","2006","Forb","Perennial","Native","Yes"
"Pigeon",2009,"PB-5-1","Lotus micranthus",0.10,"R","NS","SD","2006","Forb","Annual","Native",
"Pigeon",2009,"PB-5-1","Luzula comosa",0.30,"R","NS","SD","2006","Graminoid","Perennial","Native",
"Pigeon",2009,"PB-5-1","Madia gracilis",0.10,"R","NS","SD","2006","Forb","Annual","Native",
"Pigeon",2009,"PB-5-1","Microsteris gracilis",0.00,"R","NS","SD","2006","Forb","Annual","Native",
"Pigeon",2009,"PB-5-1","Moss",40.00,"R","NS","SD","2006","Substrate",,,
"Pigeon",2009,"PB-5-1","Myosotis discolor",0.30,"R","NS","SD","2006","Forb","Perennial","Exotic",
"Pigeon",2009,"PB-5-1","Plectritis congesta",0.30,"R","NS","SD","2006","Forb","Annual","Native","Yes"
"Pigeon",2009,"PB-5-1","Rock",0.00,"R","NS","SD","2006","Substrate",,,
"Pigeon",2009,"PB-5-1","Rubus ursinus",6.00,"R","NS","SD","2006","Shrub","Perennial","Native",
"Pigeon",2009,"PB-5-1","Rumex acetosella",0.10,"R","NS","SD","2006","Forb","Perennial","Exotic",
"Pigeon",2009,"PB-5-1","Sherardia arvensis",0.10,"R","NS","SD","2006","Forb","Annual","Exotic",
"Pigeon",2009,"PB-5-1","Taraxacum officinale",0.10,"R","NS","SD","2006","Forb","Perennial","Exotic",
"Pigeon",2009,"PB-5-1","Torilis arvensis",0.10,"R","NS","SD","2006","Forb","Annual","Exotic",
"Pigeon",2009,"PB-5-1","Veronica arvensis",0.10,"R","NS","SD","2006","Forb","Annual","Exotic",
"Pigeon",2009,"PB-5-1","Vicia americana",0.20,"R","NS","SD","2006","Forb","Perennial","Native",
"Pigeon",2009,"PB-5-1","Vicia hirsuta",0.10,"R","NS","SD","2006","Forb","Annual","Exotic",
"Pigeon",2009,"PB-5-1","Vicia prob sativa",0.50,"R","NS","SD","2006","Forb","Annual","Exotic",
"Pigeon",2009,"PB-5-1","Vicia sativa",0.20,"R","NS","SD","2006","Forb","Annual","Exotic",
"Pigeon",2009,"PB-5-1","Viola praemorsa",0.10,"R","NS","SD","2006","Forb","Perennial","Native",
"Pigeon",2009,"PB-5-2","Achillea millefolium",3.00,"R","SD","SD","Both","Forb","Perennial","Native","Yes"
"Pigeon",2009,"PB-5-2","Annual Bromus",0.10,"R","SD","SD","Both","Graminoid","Annual","Exotic",
"Pigeon",2009,"PB-5-2","Arrhenatherum elatius",7.00,"R","SD","SD","Both","Graminoid","Perennial","Exotic",
"Pigeon",2009,"PB-5-2","Bare Soil",0.00,"R","SD","SD","Both","Substrate",,,
"Pigeon",2009,"PB-5-2","Brodiaea",0.20,"R","SD","SD","Both","Forb","Perennial","Native",
"Pigeon",2009,"PB-5-2","Bromus carinatus",0.60,"R","SD","SD","Both","Graminoid","Perennial","Native",
"Pigeon",2009,"PB-5-2","Calystegia atriplicifolia",4.00,"R","SD","SD","Both","Forb","Perennial","Native",
"Pigeon",2009,"PB-5-2","Carex tumulicola",0.00,"R","SD","SD","Both","Graminoid","Perennial","Native",
"Pigeon",2009,"PB-5-2","Cerastium glomeratum",0.00,"R","SD","SD","Both","Forb","Annual","Exotic",
"Pigeon",2009,"PB-5-2","Daucus carota",3.00,"R","SD","SD","Both","Forb","Perennial","Exotic",
"Pigeon",2009,"PB-5-2","Elymus glaucus",0.00,"R","SD","SD","Both","Graminoid","Perennial","Native",
"Pigeon",2009,"PB-5-2","Epilobium brachycarpum",0.00,"R","SD","SD","Both","Forb","Annual","Native",
"Pigeon",2009,"PB-5-2","Eriophyllum lanatum",0.00,"R","SD","SD","Both","Forb","Perennial","Native","Yes"
"Pigeon",2009,"PB-5-2","Festuca roemeri",0.00,"R","SD","SD","Both","Graminoid","Perennial","Native","Yes"
"Pigeon",2009,"PB-5-2","Fragaria virginiana",25.00,"R","SD","SD","Both","Forb","Perennial","Native",
"Pigeon",2009,"PB-5-2","Galium divaricatum",0.10,"R","SD","SD","Both","Forb","Annual","Exotic",
"Pigeon",2009,"PB-5-2","Holcus lanatus",0.10,"R","SD","SD","Both","Graminoid","Perennial","Exotic",
"Pigeon",2009,"PB-5-2","Hypericum perforatum",0.10,"R","SD","SD","Both","Forb","Perennial","Exotic",
"Pigeon",2009,"PB-5-2","Hypochaeris radicata",0.00,"R","SD","SD","Both","Forb","Perennial","Exotic",
"Pigeon",2009,"PB-5-2","Koeleria macrantha",0.00,"R","SD","SD","Both","Graminoid","Perennial","Native",
"Pigeon",2009,"PB-5-2","Leucanthemum vulgare",0.70,"R","SD","SD","Both","Forb","Perennial","Exotic",
"Pigeon",2009,"PB-5-2","Lichen",0.00,"R","SD","SD","Both","Substrate",,,
"Pigeon",2009,"PB-5-2","Litter",50.00,"R","SD","SD","Both","Substrate",,,
"Pigeon",2009,"PB-5-2","Lomatium utriculatum",0.50,"R","SD","SD","Both","Forb","Perennial","Native","Yes"
"Pigeon",2009,"PB-5-2","Lotus micranthus",0.00,"R","SD","SD","Both","Forb","Annual","Native",
"Pigeon",2009,"PB-5-2","Luzula comosa",0.20,"R","SD","SD","Both","Graminoid","Perennial","Native",
"Pigeon",2009,"PB-5-2","Moss",35.00,"R","SD","SD","Both","Substrate",,,
"Pigeon",2009,"PB-5-2","Myosotis discolor",1.00,"R","SD","SD","Both","Forb","Perennial","Exotic",
"Pigeon",2009,"PB-5-2","Parentucellia viscosa",0.00,"R","SD","SD","Both","Forb","Annual","Exotic",
"Pigeon",2009,"PB-5-2","Plectritis congesta",0.30,"R","SD","SD","Both","Forb","Annual","Native","Yes"
"Pigeon",2009,"PB-5-2","Ranunculus occidentalis",0.30,"R","SD","SD","Both","Forb","Perennial","Native","Yes"
"Pigeon",2009,"PB-5-2","Rock",0.00,"R","SD","SD","Both","Substrate",,,
"Pigeon",2009,"PB-5-2","Rubus ursinus",4.00,"R","SD","SD","Both","Shrub","Perennial","Native",
"Pigeon",2009,"PB-5-2","Rumex acetosella",0.00,"R","SD","SD","Both","Forb","Perennial","Exotic",
"Pigeon",2009,"PB-5-2","Sherardia arvensis",0.20,"R","SD","SD","Both","Forb","Annual","Exotic",
"Pigeon",2009,"PB-5-2","Vicia hirsuta",0.00,"R","SD","SD","Both","Forb","Annual","Exotic",
"Pigeon",2009,"PB-5-2","Vicia prob sativa",0.10,"R","SD","SD","Both","Forb","Annual","Exotic",
"Pigeon",2009,"PB-5-2","Zigadenus venenosus",0.00,"R","SD","SD","Both","Forb","Perennial","Native",
"Pigeon",2009,"PB-5-3","Aira caryophyllea",0.10,"R","NS","NS","NS","Graminoid","Annual","Exotic",
"Pigeon",2009,"PB-5-3","Arrhenatherum elatius",20.00,"R","NS","NS","NS","Graminoid","Perennial","Exotic",
"Pigeon",2009,"PB-5-3","Bare Soil",1.00,"R","NS","NS","NS","Substrate",,,
"Pigeon",2009,"PB-5-3","Brodiaea",1.00,"R","NS","NS","NS","Forb","Perennial","Native",
"Pigeon",2009,"PB-5-3","Bromus secalinus",0.20,"R","NS","NS","NS","Graminoid","Annual","Exotic",
"Pigeon",2009,"PB-5-3","Calystegia atriplicifolia",4.00,"R","NS","NS","NS","Forb","Perennial","Native",
"Pigeon",2009,"PB-5-3","Carex tumulicola",2.00,"R","NS","NS","NS","Graminoid","Perennial","Native",
"Pigeon",2009,"PB-5-3","Cerastium glomeratum",0.50,"R","NS","NS","NS","Forb","Annual","Exotic",
"Pigeon",2009,"PB-5-3","Cirsium vulgare",0.00,"R","NS","NS","NS","Forb","Perennial","Exotic",
"Pigeon",2009,"PB-5-3","Daucus carota",10.00,"R","NS","NS","NS","Forb","Perennial","Exotic",
"Pigeon",2009,"PB-5-3","Epilobium brachycarpum",0.00,"R","NS","NS","NS","Forb","Annual","Native",
"Pigeon",2009,"PB-5-3","Festuca roemeri",2.00,"R","NS","NS","NS","Graminoid","Perennial","Native","Yes"
"Pigeon",2009,"PB-5-3","Fragaria virginiana",45.00,"R","NS","NS","NS","Forb","Perennial","Native",
"Pigeon",2009,"PB-5-3","Galium divaricatum",0.20,"R","NS","NS","NS","Forb","Annual","Exotic",
"Pigeon",2009,"PB-5-3","Holcus lanatus",0.10,"R","NS","NS","NS","Graminoid","Perennial","Exotic",
"Pigeon",2009,"PB-5-3","Hypericum perforatum",0.10,"R","NS","NS","NS","Forb","Perennial","Exotic",
"Pigeon",2009,"PB-5-3","Leucanthemum vulgare",1.00,"R","NS","NS","NS","Forb","Perennial","Exotic",
"Pigeon",2009,"PB-5-3","Lichen",0.00,"R","NS","NS","NS","Substrate",,,
"Pigeon",2009,"PB-5-3","Litter",90.00,"R","NS","NS","NS","Substrate",,,
"Pigeon",2009,"PB-5-3","Lotus micranthus",0.00,"R","NS","NS","NS","Forb","Annual","Native",
"Pigeon",2009,"PB-5-3","Luzula comosa",1.00,"R","NS","NS","NS","Graminoid","Perennial","Native",
"Pigeon",2009,"PB-5-3","Moss",5.00,"R","NS","NS","NS","Substrate",,,
"Pigeon",2009,"PB-5-3","Myosotis discolor",0.50,"R","NS","NS","NS","Forb","Perennial","Exotic",
"Pigeon",2009,"PB-5-3","Parentucellia viscosa",0.20,"R","NS","NS","NS","Forb","Annual","Exotic",
"Pigeon",2009,"PB-5-3","Poa pratensis",0.00,"R","NS","NS","NS","Graminoid","Perennial","Exotic",
"Pigeon",2009,"PB-5-3","Rock",0.00,"R","NS","NS","NS","Substrate",,,
"Pigeon",2009,"PB-5-3","Rumex acetosella",0.30,"R","NS","NS","NS","Forb","Perennial","Exotic",
"Pigeon",2009,"PB-5-3","Sherardia arvensis",0.50,"R","NS","NS","NS","Forb","Annual","Exotic",
"Pigeon",2009,"PB-5-3","Veronica arvensis",0.20,"R","NS","NS","NS","Forb","Annual","Exotic",
"Pigeon",2009,"PB-5-3","Vicia hirsuta",0.00,"R","NS","NS","NS","Forb","Annual","Exotic",
"Pigeon",2009,"PB-5-3","Vicia prob sativa",1.00,"R","NS","NS","NS","Forb","Annual","Exotic",
"Pigeon",2009,"PB-5-3","Vicia sativa",0.00,"R","NS","NS","NS","Forb","Annual","Exotic",
"Pigeon",2009,"PB-5-3","Viola praemorsa",1.00,"R","NS","NS","NS","Forb","Perennial","Native",
"Pigeon",2009,"PB-5-4","Achillea millefolium",1.00,"R","SD","NS","2007","Forb","Perennial","Native","Yes"
"Pigeon",2009,"PB-5-4","Aira caryophyllea",0.10,"R","SD","NS","2007","Graminoid","Annual","Exotic",
"Pigeon",2009,"PB-5-4","Annual Bromus",0.10,"R","SD","NS","2007","Graminoid","Annual","Exotic",
"Pigeon",2009,"PB-5-4","Arrhenatherum elatius",15.00,"R","SD","NS","2007","Graminoid","Perennial","Exotic",
"Pigeon",2009,"PB-5-4","Bare Soil",0.00,"R","SD","NS","2007","Substrate",,,
"Pigeon",2009,"PB-5-4","Brodiaea",0.50,"R","SD","NS","2007","Forb","Perennial","Native",
"Pigeon",2009,"PB-5-4","Bromus carinatus",0.00,"R","SD","NS","2007","Graminoid","Perennial","Native",
"Pigeon",2009,"PB-5-4","Calystegia atriplicifolia",3.00,"R","SD","NS","2007","Forb","Perennial","Native",
"Pigeon",2009,"PB-5-4","Cardamine oligosperma",0.10,"R","SD","NS","2007","Forb","Perennial","Native",
"Pigeon",2009,"PB-5-4","Carex tumulicola",0.00,"R","SD","NS","2007","Graminoid","Perennial","Native",
"Pigeon",2009,"PB-5-4","Cerastium glomeratum",0.00,"R","SD","NS","2007","Forb","Annual","Exotic",
"Pigeon",2009,"PB-5-4","Crepis capillaris",0.10,"R","SD","NS","2007","Forb","Perennial","Exotic",
"Pigeon",2009,"PB-5-4","Daucus carota",2.00,"R","SD","NS","2007","Forb","Perennial","Exotic",
"Pigeon",2009,"PB-5-4","Delphinium menziesii",0.00,"R","SD","NS","2007","Forb","Perennial","Native",
"Pigeon",2009,"PB-5-4","Elymus glaucus",0.00,"R","SD","NS","2007","Graminoid","Perennial","Native",
"Pigeon",2009,"PB-5-4","Epilobium brachycarpum",0.00,"R","SD","NS","2007","Forb","Annual","Native",
"Pigeon",2009,"PB-5-4","Eriophyllum lanatum",0.00,"R","SD","NS","2007","Forb","Perennial","Native","Yes"
"Pigeon",2009,"PB-5-4","Festuca roemeri",0.00,"R","SD","NS","2007","Graminoid","Perennial","Native","Yes"
"Pigeon",2009,"PB-5-4","Fragaria virginiana",75.00,"R","SD","NS","2007","Forb","Perennial","Native",
"Pigeon",2009,"PB-5-4","Galium divaricatum",0.20,"R","SD","NS","2007","Forb","Annual","Exotic",
"Pigeon",2009,"PB-5-4","Holcus lanatus",0.30,"R","SD","NS","2007","Graminoid","Perennial","Exotic",
"Pigeon",2009,"PB-5-4","Hypericum perforatum",0.10,"R","SD","NS","2007","Forb","Perennial","Exotic",
"Pigeon",2009,"PB-5-4","Leucanthemum vulgare",0.80,"R","SD","NS","2007","Forb","Perennial","Exotic",
"Pigeon",2009,"PB-5-4","Lichen",0.00,"R","SD","NS","2007","Substrate",,,
"Pigeon",2009,"PB-5-4","Litter",50.00,"R","SD","NS","2007","Substrate",,,
"Pigeon",2009,"PB-5-4","Luzula comosa",0.40,"R","SD","NS","2007","Graminoid","Perennial","Native",
"Pigeon",2009,"PB-5-4","Moss",10.00,"R","SD","NS","2007","Substrate",,,
"Pigeon",2009,"PB-5-4","Myosotis discolor",0.50,"R","SD","NS","2007","Forb","Perennial","Exotic",
"Pigeon",2009,"PB-5-4","Plectritis congesta",0.30,"R","SD","NS","2007","Forb","Annual","Native","Yes"
"Pigeon",2009,"PB-5-4","Poa pratensis",0.10,"R","SD","NS","2007","Graminoid","Perennial","Exotic",
"Pigeon",2009,"PB-5-4","Ranunculus occidentalis",0.50,"R","SD","NS","2007","Forb","Perennial","Native","Yes"
"Pigeon",2009,"PB-5-4","Rock",0.00,"R","SD","NS","2007","Substrate",,,
"Pigeon",2009,"PB-5-4","Rumex acetosella",0.00,"R","SD","NS","2007","Forb","Perennial","Exotic",
"Pigeon",2009,"PB-5-4","Sherardia arvensis",0.30,"R","SD","NS","2007","Forb","Annual","Exotic",
"Pigeon",2009,"PB-5-4","Sidalcea virgata",0.00,"R","SD","NS","2007","Forb","Perennial","Native",
"Pigeon",2009,"PB-5-4","Veronica arvensis",0.00,"R","SD","NS","2007","Forb","Annual","Exotic",
"Pigeon",2009,"PB-5-4","Vicia hirsuta",0.20,"R","SD","NS","2007","Forb","Annual","Exotic",
"Pigeon",2009,"PB-5-4","Vicia sativa",0.70,"R","SD","NS","2007","Forb","Annual","Exotic",
"Pigeon",2009,"PB-6-1","Achillea millefolium",0.40,"B","NS","SD","2006","Forb","Perennial","Native","Yes"
"Pigeon",2009,"PB-6-1","Agoseris grandiflora",0.00,"B","NS","SD","2006","Forb","Perennial","Native",
"Pigeon",2009,"PB-6-1","Agrostis",0.00,"B","NS","SD","2006","Graminoid","Perennial","Exotic",
"Pigeon",2009,"PB-6-1","Arrhenatherum elatius",0.50,"B","NS","SD","2006","Graminoid","Perennial","Exotic",
"Pigeon",2009,"PB-6-1","Bare Soil",45.00,"B","NS","SD","2006","Substrate",,,
"Pigeon",2009,"PB-6-1","Brodiaea",0.40,"B","NS","SD","2006","Forb","Perennial","Native",
"Pigeon",2009,"PB-6-1","Bromus carinatus",0.00,"B","NS","SD","2006","Graminoid","Perennial","Native",
"Pigeon",2009,"PB-6-1","Calystegia atriplicifolia",6.00,"B","NS","SD","2006","Forb","Perennial","Native",
"Pigeon",2009,"PB-6-1","Carex tumulicola",3.00,"B","NS","SD","2006","Graminoid","Perennial","Native",
"Pigeon",2009,"PB-6-1","Cerastium glomeratum",3.00,"B","NS","SD","2006","Forb","Annual","Exotic",
"Pigeon",2009,"PB-6-1","Cirsium vulgare",0.00,"B","NS","SD","2006","Forb","Perennial","Exotic",
"Pigeon",2009,"PB-6-1","Crepis capillaris",0.10,"B","NS","SD","2006","Forb","Perennial","Exotic",
"Pigeon",2009,"PB-6-1","Dactylis glomerata",0.00,"B","NS","SD","2006","Graminoid","Perennial","Exotic",
"Pigeon",2009,"PB-6-1","Danthonia californica",0.00,"B","NS","SD","2006","Graminoid","Perennial","Native","Yes"
"Pigeon",2009,"PB-6-1","Daucus carota",2.00,"B","NS","SD","2006","Forb","Perennial","Exotic",
"Pigeon",2009,"PB-6-1","Epilobium brachycarpum",0.20,"B","NS","SD","2006","Forb","Annual","Native",
"Pigeon",2009,"PB-6-1","Eriophyllum lanatum",1.50,"B","NS","SD","2006","Forb","Perennial","Native","Yes"
"Pigeon",2009,"PB-6-1","Festuca roemeri",0.20,"B","NS","SD","2006","Graminoid","Perennial","Native","Yes"
"Pigeon",2009,"PB-6-1","Fragaria virginiana",1.00,"B","NS","SD","2006","Forb","Perennial","Native",
"Pigeon",2009,"PB-6-1","Galium divaricatum",20.00,"B","NS","SD","2006","Forb","Annual","Exotic",
"Pigeon",2009,"PB-6-1","Holcus lanatus",0.10,"B","NS","SD","2006","Graminoid","Perennial","Exotic",
"Pigeon",2009,"PB-6-1","Hypericum perforatum",0.10,"B","NS","SD","2006","Forb","Perennial","Exotic",
"Pigeon",2009,"PB-6-1","Leucanthemum vulgare",0.10,"B","NS","SD","2006","Forb","Perennial","Exotic",
"Pigeon",2009,"PB-6-1","Lichen",0.00,"B","NS","SD","2006","Substrate",,,
"Pigeon",2009,"PB-6-1","Litter",25.00,"B","NS","SD","2006","Substrate",,,
"Pigeon",2009,"PB-6-1","Lomatium utriculatum",0.40,"B","NS","SD","2006","Forb","Perennial","Native","Yes"
"Pigeon",2009,"PB-6-1","Lotus micranthus",0.10,"B","NS","SD","2006","Forb","Annual","Native",
"Pigeon",2009,"PB-6-1","Luzula comosa",0.00,"B","NS","SD","2006","Graminoid","Perennial","Native",
"Pigeon",2009,"PB-6-1","Moss",1.00,"B","NS","SD","2006","Substrate",,,
"Pigeon",2009,"PB-6-1","Myosotis discolor",6.00,"B","NS","SD","2006","Forb","Perennial","Exotic",
"Pigeon",2009,"PB-6-1","Plectritis congesta",0.10,"B","NS","SD","2006","Forb","Annual","Native","Yes"
"Pigeon",2009,"PB-6-1","Poa pratensis",0.00,"B","NS","SD","2006","Graminoid","Perennial","Exotic",
"Pigeon",2009,"PB-6-1","Ranunculus occidentalis",0.20,"B","NS","SD","2006","Forb","Perennial","Native","Yes"
"Pigeon",2009,"PB-6-1","Rock",0.00,"B","NS","SD","2006","Substrate",,,
"Pigeon",2009,"PB-6-1","Rosa eglanteria",4.00,"B","NS","SD","2006","Shrub","Perennial","Exotic",
"Pigeon",2009,"PB-6-1","Rubus ursinus",0.00,"B","NS","SD","2006","Shrub","Perennial","Native",
"Pigeon",2009,"PB-6-1","Sherardia arvensis",0.00,"B","NS","SD","2006","Forb","Annual","Exotic",
"Pigeon",2009,"PB-6-1","Torilis arvensis",0.10,"B","NS","SD","2006","Forb","Annual","Exotic",
"Pigeon",2009,"PB-6-1","Veronica arvensis",0.00,"B","NS","SD","2006","Forb","Annual","Exotic",
"Pigeon",2009,"PB-6-1","Vicia hirsuta",0.00,"B","NS","SD","2006","Forb","Annual","Exotic",
"Pigeon",2009,"PB-6-1","Vicia prob sativa",0.50,"B","NS","SD","2006","Forb","Annual","Exotic",
"Pigeon",2009,"PB-6-1","Zigadenus venenosus",0.00,"B","NS","SD","2006","Forb","Perennial","Native",
"Pigeon",2009,"PB-6-2","Achillea millefolium",1.20,"B","SD","SD","Both","Forb","Perennial","Native","Yes"
"Pigeon",2009,"PB-6-2","Agoseris grandiflora",0.10,"B","SD","SD","Both","Forb","Perennial","Native",
"Pigeon",2009,"PB-6-2","Agrostis",2.00,"B","SD","SD","Both","Graminoid","Perennial","Exotic",
"Pigeon",2009,"PB-6-2","Arrhenatherum elatius",0.10,"B","SD","SD","Both","Graminoid","Perennial","Exotic",
"Pigeon",2009,"PB-6-2","Bare Soil",65.00,"B","SD","SD","Both","Substrate",,,
"Pigeon",2009,"PB-6-2","Brodiaea",2.00,"B","SD","SD","Both","Forb","Perennial","Native",
"Pigeon",2009,"PB-6-2","Bromus carinatus",0.00,"B","SD","SD","Both","Graminoid","Perennial","Native",
"Pigeon",2009,"PB-6-2","Calystegia atriplicifolia",4.00,"B","SD","SD","Both","Forb","Perennial","Native",
"Pigeon",2009,"PB-6-2","Cardamine oligosperma",0.10,"B","SD","SD","Both","Forb","Perennial","Native",
"Pigeon",2009,"PB-6-2","Carex tumulicola",0.00,"B","SD","SD","Both","Graminoid","Perennial","Native",
"Pigeon",2009,"PB-6-2","Cerastium glomeratum",2.00,"B","SD","SD","Both","Forb","Annual","Exotic",
"Pigeon",2009,"PB-6-2","Cirsium vulgare",0.00,"B","SD","SD","Both","Forb","Perennial","Exotic",
"Pigeon",2009,"PB-6-2","Crepis capillaris",0.00,"B","SD","SD","Both","Forb","Perennial","Exotic",
"Pigeon",2009,"PB-6-2","Dactylis glomerata",0.00,"B","SD","SD","Both","Graminoid","Perennial","Exotic",
"Pigeon",2009,"PB-6-2","Daucus carota",0.20,"B","SD","SD","Both","Forb","Perennial","Exotic",
"Pigeon",2009,"PB-6-2","Elymus glaucus",0.00,"B","SD","SD","Both","Graminoid","Perennial","Native",
"Pigeon",2009,"PB-6-2","Epilobium brachycarpum",0.20,"B","SD","SD","Both","Forb","Annual","Native",
"Pigeon",2009,"PB-6-2","Eriophyllum lanatum",0.80,"B","SD","SD","Both","Forb","Perennial","Native","Yes"
"Pigeon",2009,"PB-6-2","Festuca roemeri",0.00,"B","SD","SD","Both","Graminoid","Perennial","Native","Yes"
"Pigeon",2009,"PB-6-2","Fragaria virginiana",0.70,"B","SD","SD","Both","Forb","Perennial","Native",
"Pigeon",2009,"PB-6-2","Galium divaricatum",15.00,"B","SD","SD","Both","Forb","Annual","Exotic",
"Pigeon",2009,"PB-6-2","Holcus lanatus",0.00,"B","SD","SD","Both","Graminoid","Perennial","Exotic",
"Pigeon",2009,"PB-6-2","Hypericum perforatum",0.10,"B","SD","SD","Both","Forb","Perennial","Exotic",
"Pigeon",2009,"PB-6-2","Leucanthemum vulgare",1.00,"B","SD","SD","Both","Forb","Perennial","Exotic",
"Pigeon",2009,"PB-6-2","Lichen",0.00,"B","SD","SD","Both","Substrate",,,
"Pigeon",2009,"PB-6-2","Litter",5.00,"B","SD","SD","Both","Substrate",,,
"Pigeon",2009,"PB-6-2","Lomatium utriculatum",0.50,"B","SD","SD","Both","Forb","Perennial","Native","Yes"
"Pigeon",2009,"PB-6-2","Lotus micranthus",0.00,"B","SD","SD","Both","Forb","Annual","Native",
"Pigeon",2009,"PB-6-2","Lupinus arbustus",8.00,"B","SD","SD","Both","Forb","Perennial","Native",
"Pigeon",2009,"PB-6-2","Luzula comosa",0.00,"B","SD","SD","Both","Graminoid","Perennial","Native",
"Pigeon",2009,"PB-6-2","Moss",3.00,"B","SD","SD","Both","Substrate",,,
"Pigeon",2009,"PB-6-2","Myosotis discolor",5.00,"B","SD","SD","Both","Forb","Perennial","Exotic",
"Pigeon",2009,"PB-6-2","Plectritis congesta",0.50,"B","SD","SD","Both","Forb","Annual","Native","Yes"
"Pigeon",2009,"PB-6-2","Poa pratensis",0.00,"B","SD","SD","Both","Graminoid","Perennial","Exotic",
"Pigeon",2009,"PB-6-2","Ranunculus occidentalis",0.20,"B","SD","SD","Both","Forb","Perennial","Native","Yes"
"Pigeon",2009,"PB-6-2","Rock",0.00,"B","SD","SD","Both","Substrate",,,
"Pigeon",2009,"PB-6-2","Rosa eglanteria",3.00,"B","SD","SD","Both","Shrub","Perennial","Exotic",
"Pigeon",2009,"PB-6-2","Sherardia arvensis",0.00,"B","SD","SD","Both","Forb","Annual","Exotic",
"Pigeon",2009,"PB-6-2","Veronica arvensis",0.00,"B","SD","SD","Both","Forb","Annual","Exotic",
"Pigeon",2009,"PB-6-2","Vicia hirsuta",0.00,"B","SD","SD","Both","Forb","Annual","Exotic",
"Pigeon",2009,"PB-6-2","Vicia prob sativa",0.20,"B","SD","SD","Both","Forb","Annual","Exotic",
"Pigeon",2009,"PB-6-2","Vicia sativa",0.00,"B","SD","SD","Both","Forb","Annual","Exotic",
"Pigeon",2009,"PB-6-3","Achillea millefolium",7.00,"B","NS","NS","NS","Forb","Perennial","Native","Yes"
"Pigeon",2009,"PB-6-3","Agrostis",0.50,"B","NS","NS","NS","Graminoid","Perennial","Exotic",
"Pigeon",2009,"PB-6-3","Aira caryophyllea",0.00,"B","NS","NS","NS","Graminoid","Annual","Exotic",
"Pigeon",2009,"PB-6-3","Annual Bromus",1.00,"B","NS","NS","NS","Graminoid","Annual","Exotic",
"Pigeon",2009,"PB-6-3","Arrhenatherum elatius",0.40,"B","NS","NS","NS","Graminoid","Perennial","Exotic",
"Pigeon",2009,"PB-6-3","Bare Soil",30.00,"B","NS","NS","NS","Substrate",,,
